#LIBRARY    ENDF/B-VIII.1
#REACTION   U-235(N,TOT),SIG
#NUCLEUS    U-235
#MF         3
#MT         1
#EN-MIN     1e-05
#EN-MAX     3e+07
#E,eV        Sig,b        Interpolation
 1.15694869e+00 143.077713 Lin-Lin
 1.15973020e+00 140.550674 Lin-Lin
 1.16048145e+00 139.835175 Lin-Lin
 1.16304815e+00 137.383606 Lin-Lin
 1.16581225e+00 134.490906 Lin-Lin
 1.17120934e+00 128.630051 Lin-Lin
 1.17198002e+00 127.754822 Lin-Lin
 1.17814791e+00 120.546799 Lin-Lin
 1.18385041e+00 113.719017 Lin-Lin
 1.18642962e+00 110.625519 Lin-Lin
 1.18773305e+00 109.033058 Lin-Lin
 1.19084716e+00 105.369751 Lin-Lin
 1.19400573e+00 101.647377 Lin-Lin
 1.19893932e+00 96.135109 Lin-Lin
 1.20027852e+00 94.634453 Lin-Lin
 1.20448983e+00 90.178909 Lin-Lin
 1.20873058e+00 85.929436 Lin-Lin
 1.21162546e+00 83.199387 Lin-Lin
 1.21297145e+00 81.945488 Lin-Lin
 1.21721232e+00 78.250366 Lin-Lin
 1.22014105e+00 75.875465 Lin-Lin
 1.22148299e+00 74.807541 Lin-Lin
 1.22578359e+00 71.641579 Lin-Lin
 1.22871482e+00 69.652733 Lin-Lin
 1.22977066e+00 68.952408 Lin-Lin
 1.23008430e+00 68.744156 Lin-Lin
 1.23438489e+00 66.123573 Lin-Lin
 1.23459029e+00 66.008904 Lin-Lin
 1.23517609e+00 65.681900 Lin-Lin
 1.23871589e+00 63.754391 Lin-Lin
 1.24169934e+00 62.270660 Lin-Lin
 1.24307728e+00 61.604416 Lin-Lin
 1.24743855e+00 59.682110 Lin-Lin
 1.24822259e+00 59.366291 Lin-Lin
 1.25179994e+00 57.976360 Lin-Lin
 1.25555384e+00 56.658905 Lin-Lin
 1.25747502e+00 56.012081 Lin-Lin
 1.26280320e+00 54.404701 Lin-Lin
 1.26307905e+00 54.324749 Lin-Lin
 1.26844037e+00 52.918945 Lin-Lin
 1.26872802e+00 52.846287 Lin-Lin
 1.27407742e+00 51.608578 Lin-Lin
 1.27437699e+00 51.542221 Lin-Lin
 1.28081799e+00 50.232773 Lin-Lin
 1.28265107e+00 49.878223 Lin-Lin
 1.28755867e+00 49.007080 Lin-Lin
 1.29433095e+00 47.865623 Lin-Lin
 1.29617536e+00 47.569710 Lin-Lin
 1.30116665e+00 46.817928 Lin-Lin
 1.30531871e+00 46.222679 Lin-Lin
 1.30800235e+00 45.840324 Lin-Lin
 1.31490231e+00 44.901764 Lin-Lin
 1.31952381e+00 44.295475 Lin-Lin
 1.32373440e+00 43.764606 Lin-Lin
 1.32876658e+00 43.159527 Lin-Lin
 1.33813989e+00 42.088184 Lin-Lin
 1.34240985e+00 41.621605 Lin-Lin
 1.34751308e+00 41.101360 Lin-Lin
 1.35225976e+00 40.637695 Lin-Lin
 1.35701859e+00 40.172844 Lin-Lin
 1.36134887e+00 39.765556 Lin-Lin
 1.36652410e+00 39.319172 Lin-Lin
 1.37571990e+00 38.554493 Lin-Lin
 1.37616372e+00 38.520611 Lin-Lin
 1.39022541e+00 37.492908 Lin-Lin
 1.39069104e+00 37.461845 Lin-Lin
 1.40493560e+00 36.557671 Lin-Lin
 1.40535450e+00 36.533478 Lin-Lin
 1.41978407e+00 35.738026 Lin-Lin
 1.42022479e+00 35.716251 Lin-Lin
 1.43523490e+00 35.006969 Lin-Lin
 1.43981469e+00 34.798832 Lin-Lin
 1.45038581e+00 34.375099 Lin-Lin
 1.46012795e+00 33.999428 Lin-Lin
 1.46567869e+00 33.809109 Lin-Lin
 1.47084153e+00 33.639767 Lin-Lin
 1.48072767e+00 33.315510 Lin-Lin
 1.48635674e+00 33.155689 Lin-Lin
 1.50732660e+00 32.590038 Lin-Lin
 1.51213646e+00 32.465984 Lin-Lin
 1.52859223e+00 32.101055 Lin-Lin
 1.54428720e+00 31.768810 Lin-Lin
 1.55015790e+00 31.659777 Lin-Lin
 1.57202792e+00 31.272806 Lin-Lin
 1.57704425e+00 31.187998 Lin-Lin
 1.59420633e+00 30.935099 Lin-Lin
 1.59982204e+00 30.856445 Lin-Lin
 1.61669779e+00 30.620085 Lin-Lin
 1.62185657e+00 30.551455 Lin-Lin
 1.63950646e+00 30.352034 Lin-Lin
 1.66263688e+00 30.107067 Lin-Lin
 1.67970824e+00 29.940931 Lin-Lin
 1.69237542e+00 29.838993 Lin-Lin
 1.69865716e+00 29.792425 Lin-Lin
 1.72262216e+00 29.629200 Lin-Lin
 1.73437810e+00 29.560394 Lin-Lin
 1.74011290e+00 29.535688 Lin-Lin
 1.74084949e+00 29.532515 Lin-Lin
 1.75924826e+00 29.471848 Lin-Lin
 1.77781963e+00 29.434023 Lin-Lin
 1.78366125e+00 29.431622 Lin-Lin
 1.79656494e+00 29.448734 Lin-Lin
 1.80923808e+00 29.487686 Lin-Lin
